,img_paths,img_labels,train_test
9050,154.Red_eyed_Vireo/Red_Eyed_Vireo_0109_157176.jpg,154,1
9054,155.Warbling_Vireo/Warbling_Vireo_0116_158740.jpg,155,1
9057,155.Warbling_Vireo/Warbling_Vireo_0017_158271.jpg,155,1
9058,155.Warbling_Vireo/Warbling_Vireo_0079_158791.jpg,155,1
9059,155.Warbling_Vireo/Warbling_Vireo_0067_158283.jpg,155,1
9061,155.Warbling_Vireo/Warbling_Vireo_0118_158285.jpg,155,1
9062,155.Warbling_Vireo/Warbling_Vireo_0104_158800.jpg,155,1
9064,155.Warbling_Vireo/Warbling_Vireo_0119_158819.jpg,155,1
9066,155.Warbling_Vireo/Warbling_Vireo_0073_158315.jpg,155,1
9067,155.Warbling_Vireo/Warbling_Vireo_0002_158319.jpg,155,1
9069,155.Warbling_Vireo/Warbling_Vireo_0056_21117.jpg,155,1
9073,155.Warbling_Vireo/Warbling_Vireo_0004_158376.jpg,155,1
9075,155.Warbling_Vireo/Warbling_Vireo_0045_158399.jpg,155,1
9077,155.Warbling_Vireo/Warbling_Vireo_0014_158412.jpg,155,1
9079,155.Warbling_Vireo/Warbling_Vireo_0132_158420.jpg,155,1
9082,155.Warbling_Vireo/Warbling_Vireo_0077_158427.jpg,155,1
9085,155.Warbling_Vireo/Warbling_Vireo_0107_158453.jpg,155,1
9086,155.Warbling_Vireo/Warbling_Vireo_0070_158459.jpg,155,1
9088,155.Warbling_Vireo/Warbling_Vireo_0075_158480.jpg,155,1
9089,155.Warbling_Vireo/Warbling_Vireo_0003_158484.jpg,155,1
9090,155.Warbling_Vireo/Warbling_Vireo_0030_158488.jpg,155,1
9091,155.Warbling_Vireo/Warbling_Vireo_0028_158492.jpg,155,1
9092,155.Warbling_Vireo/Warbling_Vireo_0061_158494.jpg,155,1
9093,155.Warbling_Vireo/Warbling_Vireo_0076_158500.jpg,155,1
9099,155.Warbling_Vireo/Warbling_Vireo_0027_158576.jpg,155,1
9100,155.Warbling_Vireo/Warbling_Vireo_0097_158579.jpg,155,1
9103,155.Warbling_Vireo/Warbling_Vireo_0022_158144.jpg,155,1
9104,155.Warbling_Vireo/Warbling_Vireo_0053_158675.jpg,155,1
9105,155.Warbling_Vireo/Warbling_Vireo_0029_158679.jpg,155,1
9106,155.Warbling_Vireo/Warbling_Vireo_0016_158681.jpg,155,1
9111,155.Warbling_Vireo/Warbling_Vireo_0007_158717.jpg,155,1
9114,156.White_eyed_Vireo/White_Eyed_Vireo_0136_156418.jpg,156,1
9115,156.White_eyed_Vireo/White_Eyed_Vireo_0094_158894.jpg,156,1
9116,156.White_eyed_Vireo/White_Eyed_Vireo_0030_159265.jpg,156,1
9117,156.White_eyed_Vireo/White_Eyed_Vireo_0074_159279.jpg,156,1
9118,156.White_eyed_Vireo/White_Eyed_Vireo_0122_159284.jpg,156,1
9119,156.White_eyed_Vireo/White_Eyed_Vireo_0064_159286.jpg,156,1
9121,156.White_eyed_Vireo/White_Eyed_Vireo_0029_159334.jpg,156,1
9122,156.White_eyed_Vireo/White_Eyed_Vireo_0129_158823.jpg,156,1
9124,156.White_eyed_Vireo/White_Eyed_Vireo_0050_158829.jpg,156,1
9125,156.White_eyed_Vireo/White_Eyed_Vireo_0009_158830.jpg,156,1
9128,156.White_eyed_Vireo/White_Eyed_Vireo_0126_159341.jpg,156,1
9133,156.White_eyed_Vireo/White_Eyed_Vireo_0102_159420.jpg,156,1
9137,156.White_eyed_Vireo/White_Eyed_Vireo_0110_158947.jpg,156,1
9141,156.White_eyed_Vireo/White_Eyed_Vireo_0066_159477.jpg,156,1
9142,156.White_eyed_Vireo/White_Eyed_Vireo_0016_158978.jpg,156,1
9143,156.White_eyed_Vireo/White_Eyed_Vireo_0012_159495.jpg,156,1
9144,156.White_eyed_Vireo/White_Eyed_Vireo_0128_158993.jpg,156,1
9145,156.White_eyed_Vireo/White_Eyed_Vireo_0042_159012.jpg,156,1
9149,156.White_eyed_Vireo/White_Eyed_Vireo_0118_159036.jpg,156,1
9153,156.White_eyed_Vireo/White_Eyed_Vireo_0071_159072.jpg,156,1
9155,156.White_eyed_Vireo/White_Eyed_Vireo_0125_159078.jpg,156,1
9156,156.White_eyed_Vireo/White_Eyed_Vireo_0033_159079.jpg,156,1
9157,156.White_eyed_Vireo/White_Eyed_Vireo_0015_159081.jpg,156,1
9159,156.White_eyed_Vireo/White_Eyed_Vireo_0080_159087.jpg,156,1
9160,156.White_eyed_Vireo/White_Eyed_Vireo_0019_159095.jpg,156,1
9161,156.White_eyed_Vireo/White_Eyed_Vireo_0040_159101.jpg,156,1
9162,156.White_eyed_Vireo/White_Eyed_Vireo_0085_159119.jpg,156,1
9163,156.White_eyed_Vireo/White_Eyed_Vireo_0032_159145.jpg,156,1
9165,156.White_eyed_Vireo/White_Eyed_Vireo_0002_159180.jpg,156,1
9166,156.White_eyed_Vireo/White_Eyed_Vireo_0082_159186.jpg,156,1
9177,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0052_794973.jpg,157,1
9183,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0008_159573.jpg,157,1
9184,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0079_159576.jpg,157,1
9188,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0077_159581.jpg,157,1
9189,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0003_794974.jpg,157,1
9190,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0073_159583.jpg,157,1
9191,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0009_794976.jpg,157,1
9192,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0012_794977.jpg,157,1
9196,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0029_794985.jpg,157,1
9198,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0036_159595.jpg,157,1
9199,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0017_794988.jpg,157,1
9201,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0080_794990.jpg,157,1
9202,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0035_794991.jpg,157,1
9203,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0064_794992.jpg,157,1
9205,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0058_794994.jpg,157,1
9206,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0041_794998.jpg,157,1
9208,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0075_795004.jpg,157,1
9209,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0066_795007.jpg,157,1
9210,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0028_795008.jpg,157,1
9211,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0025_795009.jpg,157,1
9213,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0040_159624.jpg,157,1
9217,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0032_159632.jpg,157,1
9219,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0054_159635.jpg,157,1
9220,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0084_159639.jpg,157,1
9222,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0070_159602.jpg,157,1
9223,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0046_159668.jpg,157,1
9224,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0063_159677.jpg,157,1
9225,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0026_159686.jpg,157,1
9226,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0006_159693.jpg,157,1
9227,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0078_159694.jpg,157,1
9231,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0026_159744.jpg,158,1
9233,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0099_159753.jpg,158,1
9234,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0055_159740.jpg,158,1
9235,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0093_159764.jpg,158,1
9236,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0062_159783.jpg,158,1
9240,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0112_159839.jpg,158,1
9241,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0086_159860.jpg,158,1
9243,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0060_159863.jpg,158,1
9246,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0109_159883.jpg,158,1
9250,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0033_159912.jpg,158,1
9252,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0071_797108.jpg,158,1
9254,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0095_797113.jpg,158,1
9255,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0072_797114.jpg,158,1
9260,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0087_797122.jpg,158,1
9262,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0052_797125.jpg,158,1
9264,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0049_797129.jpg,158,1
9268,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0045_797135.jpg,158,1
9270,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0073_797138.jpg,158,1
9272,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0100_797142.jpg,158,1
9273,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0105_797143.jpg,158,1
9274,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0077_797144.jpg,158,1
9276,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0081_159963.jpg,158,1
9280,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0097_159974.jpg,158,1
9282,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0078_797163.jpg,158,1
9283,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0012_797171.jpg,158,1
9285,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0011_159736.jpg,158,1
9286,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0020_159737.jpg,158,1
9287,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0005_159739.jpg,158,1
9289,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0079_159998.jpg,158,1
9290,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0089_797141.jpg,158,1
9291,159.Black_and_white_Warbler/Black_And_White_Warbler_0031_160773.jpg,159,1
9292,159.Black_and_white_Warbler/Black_And_White_Warbler_0048_160287.jpg,159,1
9294,159.Black_and_white_Warbler/Black_And_White_Warbler_0098_160808.jpg,159,1
9298,159.Black_and_white_Warbler/Black_And_White_Warbler_0001_160352.jpg,159,1
9299,159.Black_and_white_Warbler/Black_And_White_Warbler_0072_160353.jpg,159,1
9301,159.Black_and_white_Warbler/Black_And_White_Warbler_0074_160361.jpg,159,1
9303,159.Black_and_white_Warbler/Black_And_White_Warbler_0078_160365.jpg,159,1
9304,159.Black_and_white_Warbler/Black_And_White_Warbler_0117_160369.jpg,159,1
9306,159.Black_and_white_Warbler/Black_And_White_Warbler_0028_160371.jpg,159,1
9307,159.Black_and_white_Warbler/Black_And_White_Warbler_0080_160375.jpg,159,1
9310,159.Black_and_white_Warbler/Black_And_White_Warbler_0119_160898.jpg,159,1
9312,159.Black_and_white_Warbler/Black_And_White_Warbler_0095_160406.jpg,159,1
9313,159.Black_and_white_Warbler/Black_And_White_Warbler_0018_160438.jpg,159,1
9314,159.Black_and_white_Warbler/Black_And_White_Warbler_0077_160440.jpg,159,1
9316,159.Black_and_white_Warbler/Black_And_White_Warbler_0022_160512.jpg,159,1
9317,159.Black_and_white_Warbler/Black_And_White_Warbler_0053_160010.jpg,159,1
9321,159.Black_and_white_Warbler/Black_And_White_Warbler_0127_160031.jpg,159,1
9323,159.Black_and_white_Warbler/Black_And_White_Warbler_0057_160037.jpg,159,1
9325,159.Black_and_white_Warbler/Black_And_White_Warbler_0081_110906.jpg,159,1
9327,159.Black_and_white_Warbler/Black_And_White_Warbler_0102_160073.jpg,159,1
9330,159.Black_and_white_Warbler/Black_And_White_Warbler_0051_160603.jpg,159,1
9331,159.Black_and_white_Warbler/Black_And_White_Warbler_0035_160102.jpg,159,1
9334,159.Black_and_white_Warbler/Black_And_White_Warbler_0065_160111.jpg,159,1
9335,159.Black_and_white_Warbler/Black_And_White_Warbler_0041_160639.jpg,159,1
9336,159.Black_and_white_Warbler/Black_And_White_Warbler_0115_160654.jpg,159,1
9339,159.Black_and_white_Warbler/Black_And_White_Warbler_0086_160836.jpg,159,1
9341,159.Black_and_white_Warbler/Black_And_White_Warbler_0021_160686.jpg,159,1
9344,159.Black_and_white_Warbler/Black_And_White_Warbler_0046_160202.jpg,159,1
9349,159.Black_and_white_Warbler/Black_And_White_Warbler_0007_160758.jpg,159,1
9350,159.Black_and_white_Warbler/Black_And_White_Warbler_0060_160764.jpg,159,1
9353,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0004_161404.jpg,160,1
9356,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0121_161418.jpg,160,1
9357,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0081_161427.jpg,160,1
9358,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0043_161438.jpg,160,1
9359,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0083_161462.jpg,160,1
9360,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0090_161507.jpg,160,1
9363,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0042_161512.jpg,160,1
9364,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0036_161517.jpg,160,1
9366,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0106_161523.jpg,160,1
9368,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0002_161533.jpg,160,1
9370,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0133_161539.jpg,160,1
9371,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0123_161542.jpg,160,1
9372,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0006_161557.jpg,160,1
9373,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0073_161558.jpg,160,1
9375,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0024_161619.jpg,160,1
9380,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0010_161169.jpg,160,1
9381,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0060_161644.jpg,160,1
9385,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0050_161154.jpg,160,1
9386,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0061_161667.jpg,160,1
9387,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0054_161158.jpg,160,1
9390,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0005_161168.jpg,160,1
9392,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0130_161682.jpg,160,1
9393,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0053_161684.jpg,160,1
9399,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0037_161707.jpg,160,1
9401,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0108_161714.jpg,160,1
9403,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0137_161207.jpg,160,1
9404,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0126_161724.jpg,160,1
9405,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0063_161213.jpg,160,1
9407,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0016_161216.jpg,160,1
9408,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0017_161220.jpg,160,1
9410,161.Blue_winged_Warbler/Blue_Winged_Warbler_0027_161795.jpg,161,1
9413,161.Blue_winged_Warbler/Blue_Winged_Warbler_0043_161804.jpg,161,1
9414,161.Blue_winged_Warbler/Blue_Winged_Warbler_0059_162064.jpg,161,1
9416,161.Blue_winged_Warbler/Blue_Winged_Warbler_0091_162051.jpg,161,1
9420,161.Blue_winged_Warbler/Blue_Winged_Warbler_0012_162086.jpg,161,1
9422,161.Blue_winged_Warbler/Blue_Winged_Warbler_0005_162095.jpg,161,1
9423,161.Blue_winged_Warbler/Blue_Winged_Warbler_0075_161844.jpg,161,1
9424,161.Blue_winged_Warbler/Blue_Winged_Warbler_0036_161758.jpg,161,1
9426,161.Blue_winged_Warbler/Blue_Winged_Warbler_0021_161858.jpg,161,1
9428,161.Blue_winged_Warbler/Blue_Winged_Warbler_0034_161861.jpg,161,1
9429,161.Blue_winged_Warbler/Blue_Winged_Warbler_0054_161862.jpg,161,1
9431,161.Blue_winged_Warbler/Blue_Winged_Warbler_0018_161871.jpg,161,1
9433,161.Blue_winged_Warbler/Blue_Winged_Warbler_0020_161875.jpg,161,1
9436,161.Blue_winged_Warbler/Blue_Winged_Warbler_0009_161880.jpg,161,1
9437,161.Blue_winged_Warbler/Blue_Winged_Warbler_0040_161883.jpg,161,1
9440,161.Blue_winged_Warbler/Blue_Winged_Warbler_0002_161890.jpg,161,1
9441,161.Blue_winged_Warbler/Blue_Winged_Warbler_0076_161894.jpg,161,1
9443,161.Blue_winged_Warbler/Blue_Winged_Warbler_0071_161900.jpg,161,1
9444,161.Blue_winged_Warbler/Blue_Winged_Warbler_0079_161909.jpg,161,1
9445,161.Blue_winged_Warbler/Blue_Winged_Warbler_0023_161774.jpg,161,1
9446,161.Blue_winged_Warbler/Blue_Winged_Warbler_0014_161783.jpg,161,1
9449,161.Blue_winged_Warbler/Blue_Winged_Warbler_0035_161741.jpg,161,1
9453,161.Blue_winged_Warbler/Blue_Winged_Warbler_0037_161999.jpg,161,1
9457,161.Blue_winged_Warbler/Blue_Winged_Warbler_0044_161760.jpg,161,1
9459,161.Blue_winged_Warbler/Blue_Winged_Warbler_0077_162021.jpg,161,1
9460,161.Blue_winged_Warbler/Blue_Winged_Warbler_0051_161766.jpg,161,1
9463,161.Blue_winged_Warbler/Blue_Winged_Warbler_0082_161772.jpg,161,1
9464,161.Blue_winged_Warbler/Blue_Winged_Warbler_0032_162029.jpg,161,1
9467,161.Blue_winged_Warbler/Blue_Winged_Warbler_0028_161787.jpg,161,1
9468,161.Blue_winged_Warbler/Blue_Winged_Warbler_0092_162044.jpg,161,1
9473,162.Canada_Warbler/Canada_Warbler_0121_162310.jpg,162,1
9476,162.Canada_Warbler/Canada_Warbler_0021_162325.jpg,162,1
9477,162.Canada_Warbler/Canada_Warbler_0048_162326.jpg,162,1
9479,162.Canada_Warbler/Canada_Warbler_0039_162330.jpg,162,1
9480,162.Canada_Warbler/Canada_Warbler_0004_162224.jpg,162,1
9482,162.Canada_Warbler/Canada_Warbler_0088_162341.jpg,162,1
9483,162.Canada_Warbler/Canada_Warbler_0087_162342.jpg,162,1
9484,162.Canada_Warbler/Canada_Warbler_0009_162343.jpg,162,1
9487,162.Canada_Warbler/Canada_Warbler_0040_162352.jpg,162,1
9490,162.Canada_Warbler/Canada_Warbler_0007_162364.jpg,162,1
9495,162.Canada_Warbler/Canada_Warbler_0091_162378.jpg,162,1
9496,162.Canada_Warbler/Canada_Warbler_0049_162379.jpg,162,1
9498,162.Canada_Warbler/Canada_Warbler_0085_162385.jpg,162,1
9500,162.Canada_Warbler/Canada_Warbler_0005_162389.jpg,162,1
9501,162.Canada_Warbler/Canada_Warbler_0080_162392.jpg,162,1
9502,162.Canada_Warbler/Canada_Warbler_0076_162393.jpg,162,1
9505,162.Canada_Warbler/Canada_Warbler_0112_162398.jpg,162,1
9507,162.Canada_Warbler/Canada_Warbler_0113_162403.jpg,162,1
9510,162.Canada_Warbler/Canada_Warbler_0019_162409.jpg,162,1
9511,162.Canada_Warbler/Canada_Warbler_0016_162411.jpg,162,1
9512,162.Canada_Warbler/Canada_Warbler_0120_162415.jpg,162,1
9514,162.Canada_Warbler/Canada_Warbler_0064_162417.jpg,162,1
9515,162.Canada_Warbler/Canada_Warbler_0041_162418.jpg,162,1
9516,162.Canada_Warbler/Canada_Warbler_0099_162425.jpg,162,1
9518,162.Canada_Warbler/Canada_Warbler_0075_162428.jpg,162,1
9520,162.Canada_Warbler/Canada_Warbler_0077_162437.jpg,162,1
9521,162.Canada_Warbler/Canada_Warbler_0047_162439.jpg,162,1
9524,162.Canada_Warbler/Canada_Warbler_0042_162448.jpg,162,1
9525,162.Canada_Warbler/Canada_Warbler_0024_162218.jpg,162,1
9529,162.Canada_Warbler/Canada_Warbler_0032_162229.jpg,162,1
9530,163.Cape_May_Warbler/Cape_May_Warbler_0001_139008.jpg,163,1
9531,163.Cape_May_Warbler/Cape_May_Warbler_0076_163075.jpg,163,1
9535,163.Cape_May_Warbler/Cape_May_Warbler_0108_163108.jpg,163,1
9537,163.Cape_May_Warbler/Cape_May_Warbler_0113_163130.jpg,163,1
9539,163.Cape_May_Warbler/Cape_May_Warbler_0023_163133.jpg,163,1
9542,163.Cape_May_Warbler/Cape_May_Warbler_0020_162629.jpg,163,1
9543,163.Cape_May_Warbler/Cape_May_Warbler_0068_163147.jpg,163,1
9544,163.Cape_May_Warbler/Cape_May_Warbler_0088_163149.jpg,163,1
9545,163.Cape_May_Warbler/Cape_May_Warbler_0101_163169.jpg,163,1
9550,163.Cape_May_Warbler/Cape_May_Warbler_0049_162909.jpg,163,1
9552,163.Cape_May_Warbler/Cape_May_Warbler_0022_162912.jpg,163,1
9556,163.Cape_May_Warbler/Cape_May_Warbler_0043_163172.jpg,163,1
9558,163.Cape_May_Warbler/Cape_May_Warbler_0028_163177.jpg,163,1
9561,163.Cape_May_Warbler/Cape_May_Warbler_0081_162936.jpg,163,1
9562,163.Cape_May_Warbler/Cape_May_Warbler_0032_162659.jpg,163,1
9564,163.Cape_May_Warbler/Cape_May_Warbler_0058_162948.jpg,163,1
9567,163.Cape_May_Warbler/Cape_May_Warbler_0013_163052.jpg,163,1
9569,163.Cape_May_Warbler/Cape_May_Warbler_0012_162701.jpg,163,1
9571,163.Cape_May_Warbler/Cape_May_Warbler_0111_162959.jpg,163,1
9573,163.Cape_May_Warbler/Cape_May_Warbler_0005_163197.jpg,163,1
9574,163.Cape_May_Warbler/Cape_May_Warbler_0128_162971.jpg,163,1
9575,163.Cape_May_Warbler/Cape_May_Warbler_0103_162972.jpg,163,1
9577,163.Cape_May_Warbler/Cape_May_Warbler_0077_162979.jpg,163,1
9578,163.Cape_May_Warbler/Cape_May_Warbler_0069_162980.jpg,163,1
9580,163.Cape_May_Warbler/Cape_May_Warbler_0073_162993.jpg,163,1
9581,163.Cape_May_Warbler/Cape_May_Warbler_0066_163005.jpg,163,1
9582,163.Cape_May_Warbler/Cape_May_Warbler_0031_163012.jpg,163,1
9584,163.Cape_May_Warbler/Cape_May_Warbler_0040_163036.jpg,163,1
9588,163.Cape_May_Warbler/Cape_May_Warbler_0061_163061.jpg,163,1
9589,163.Cape_May_Warbler/Cape_May_Warbler_0084_163132.jpg,163,1
9591,164.Cerulean_Warbler/Cerulean_Warbler_0091_163331.jpg,164,1
9593,164.Cerulean_Warbler/Cerulean_Warbler_0023_797191.jpg,164,1
9595,164.Cerulean_Warbler/Cerulean_Warbler_0056_163339.jpg,164,1
9600,164.Cerulean_Warbler/Cerulean_Warbler_0094_797200.jpg,164,1
9602,164.Cerulean_Warbler/Cerulean_Warbler_0077_797202.jpg,164,1
9604,164.Cerulean_Warbler/Cerulean_Warbler_0063_797204.jpg,164,1
9606,164.Cerulean_Warbler/Cerulean_Warbler_0060_797209.jpg,164,1
9607,164.Cerulean_Warbler/Cerulean_Warbler_0010_797210.jpg,164,1
9608,164.Cerulean_Warbler/Cerulean_Warbler_0047_797211.jpg,164,1
9611,164.Cerulean_Warbler/Cerulean_Warbler_0045_797217.jpg,164,1
9615,164.Cerulean_Warbler/Cerulean_Warbler_0014_797226.jpg,164,1
9616,164.Cerulean_Warbler/Cerulean_Warbler_0038_797230.jpg,164,1
9619,164.Cerulean_Warbler/Cerulean_Warbler_0083_163380.jpg,164,1
9620,164.Cerulean_Warbler/Cerulean_Warbler_0090_797195.jpg,164,1
9621,164.Cerulean_Warbler/Cerulean_Warbler_0080_163399.jpg,164,1
9623,164.Cerulean_Warbler/Cerulean_Warbler_0089_163412.jpg,164,1
9624,164.Cerulean_Warbler/Cerulean_Warbler_0012_163417.jpg,164,1
9625,164.Cerulean_Warbler/Cerulean_Warbler_0039_163420.jpg,164,1
9626,164.Cerulean_Warbler/Cerulean_Warbler_0087_163451.jpg,164,1
9628,164.Cerulean_Warbler/Cerulean_Warbler_0072_163200.jpg,164,1
9629,164.Cerulean_Warbler/Cerulean_Warbler_0071_163201.jpg,164,1
9631,164.Cerulean_Warbler/Cerulean_Warbler_0020_163353.jpg,164,1
9634,164.Cerulean_Warbler/Cerulean_Warbler_0086_797214.jpg,164,1
9637,164.Cerulean_Warbler/Cerulean_Warbler_0035_163269.jpg,164,1
9638,164.Cerulean_Warbler/Cerulean_Warbler_0078_163271.jpg,164,1
9641,164.Cerulean_Warbler/Cerulean_Warbler_0076_163294.jpg,164,1
9643,164.Cerulean_Warbler/Cerulean_Warbler_0003_163305.jpg,164,1
9645,164.Cerulean_Warbler/Cerulean_Warbler_0033_797176.jpg,164,1
9646,164.Cerulean_Warbler/Cerulean_Warbler_0084_797177.jpg,164,1
9649,164.Cerulean_Warbler/Cerulean_Warbler_0018_797183.jpg,164,1
9650,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0098_164352.jpg,165,1
9652,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0035_163587.jpg,165,1
9655,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0124_164109.jpg,165,1
9656,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0081_163854.jpg,165,1
9659,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0006_163858.jpg,165,1
9663,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0073_163868.jpg,165,1
9664,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0121_164125.jpg,165,1
9665,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0053_163615.jpg,165,1
9669,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0018_164148.jpg,165,1
9670,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0104_163638.jpg,165,1
9671,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0094_164152.jpg,165,1
9673,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0110_164023.jpg,165,1
9674,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0069_163921.jpg,165,1
9676,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0063_163927.jpg,165,1
9678,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0101_164324.jpg,165,1
9679,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0041_163944.jpg,165,1
9680,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0043_164114.jpg,165,1
9681,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0128_163696.jpg,165,1
9684,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0044_163975.jpg,165,1
9690,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0105_163996.jpg,165,1
9692,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0013_163749.jpg,165,1
9693,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0097_163750.jpg,165,1
